body_gyro_x_mean,body_gyro_x_std,body_gyro_x_max,body_gyro_x_min,body_gyro_x_energy,body_gyro_x_iqr,body_gyro_x_sma,body_gyro_x_mad,body_gyro_x_amplitude,body_gyro_y_mean,body_gyro_y_std,body_gyro_y_max,body_gyro_y_min,body_gyro_y_energy,body_gyro_y_iqr,body_gyro_y_sma,body_gyro_y_mad,body_gyro_y_amplitude,body_gyro_z_mean,body_gyro_z_std,body_gyro_z_max,body_gyro_z_min,body_gyro_z_energy,body_gyro_z_iqr,body_gyro_z_sma,body_gyro_z_mad,body_gyro_z_amplitude,total_acc_x_mean,total_acc_x_std,total_acc_x_max,total_acc_x_min,total_acc_x_energy,total_acc_x_iqr,total_acc_x_sma,total_acc_x_mad,total_acc_x_amplitude,total_acc_y_mean,total_acc_y_std,total_acc_y_max,total_acc_y_min,total_acc_y_energy,total_acc_y_iqr,total_acc_y_sma,total_acc_y_mad,total_acc_y_amplitude,total_acc_z_mean,total_acc_z_std,total_acc_z_max,total_acc_z_min,total_acc_z_energy,total_acc_z_iqr,total_acc_z_sma,total_acc_z_mad,total_acc_z_amplitude,Activity,ActivityName
0.003059626775921876,0.01499477452610603,0.0405905,-0.03092159,0.00023420457909669633,0.015944378,0.011417926692046877,0.008205253874999999,0.07151209,0.0024628152609375005,0.010989109569373068,0.03113045,-0.03243686,0.00012682598813719336,0.01074056775,0.0084972185953125,0.005329026,0.06356731,-0.00037665276171874987,0.01139386926801217,0.02262379,-0.04322442,0.00012996212419946258,0.011380186,0.00828561186640625,0.00519091,0.06584821,1.0209990234375,0.0030080077825303552,1.02821,1.01161,1.0424480539711487,0.003682500000000033,1.0209990234375,0.0018730000000001246,0.01660000000000017,-0.1317973015625,0.005816566087504728,-0.1184379,-0.1511128,0.017404361140206877,0.0063453749999999864,0.1317973015625,0.0032112000000000113,0.03267489999999999,0.07593839664062502,0.0057083331957558,0.08763644,0.05868553,0.0057992251522226545,0.007587917499999999,0.07593839664062502,0.0037846599999999953,0.028950909999999996,5,STANDING
-0.0036079439222656247,0.006749749867619313,0.009651808,-0.01777415,5.857638262164039e-05,0.009057599,0.006408759115234374,0.004713401549999999,0.027425958,-0.00014777854296875003,0.005383871842662644,0.01458686,-0.01160135,2.900791451597761e-05,0.0072372255,0.00443997711796875,0.0035805425,0.02618821,0.0023212706618125,0.004213850094705424,0.01171891,-0.01437724,2.314483010604035e-05,0.0052493546925,0.0038553293834999998,0.0026219006999999997,0.02609615,1.0209004375000001,0.0018649080982299736,1.025468,1.01574,1.0422411811699064,0.0027477499999999377,1.0209004375000001,0.0011959999999999749,0.009727999999999959,-0.13407601015625,0.0039697898365310185,-0.1238283,-0.143184,0.017992135730765076,0.006221599999999994,0.13407601015625,0.0029824500000000115,0.019355700000000003,0.076008878984375,0.004126538439069543,0.08714827,0.06666255,0.005794378003950482,0.004975169999999987,0.076008878984375,0.0025978600000000074,0.02048572,5,STANDING
-0.0015405563046874998,0.005642852485634789,0.008516866,-0.01338408,3.421509790254712e-05,0.009908143,0.005015122696875,0.0049151645,0.021900945999999998,-0.0007244964050781249,0.004207546425868601,0.009498893,-0.01160135,1.8228341966810774e-05,0.005927459249999999,0.003539669862890625,0.0031380129,0.021100242999999998,-6.606769298437502e-05,0.00417765164567773,0.009938884,-0.01031546,1.7457138212690125e-05,0.00569173525,0.003368267294546875,0.002902497556,0.020254344,1.0211780468750002,0.0016237363156629638,1.025468,1.016271,1.0428072399390624,0.0023484999999998646,1.0211780468750002,0.0009040000000000159,0.009197000000000122,-0.13583301484375,0.003391985160273263,-0.127627,-0.143184,0.01846211348486992,0.0038727249999999935,0.13583301484375,0.002005350000000003,0.015557000000000015,0.074728438984375,0.003676064367083838,0.08494946,0.06542775,0.005597853042272401,0.005047402500000006,0.074728438984375,0.002482075000000007,0.019521709999999998,5,STANDING
0.0006062141996875,0.003758078696049604,0.008516866,-0.006600863,1.449065114160465e-05,0.006107606,0.0032186290532812503,0.0029899910450000003,0.015117729,0.0011323722402343751,0.0038260394316993536,0.01228363,-0.008803018,1.5920844623371728e-05,0.005026325,0.0031955214144531252,0.00241678115,0.021086648,-0.00119966587003125,0.004029170335572207,0.007148675,-0.01031546,1.7673411792772883e-05,0.00615603175,0.0034118934544062497,0.0031206095,0.017464135,1.0209475546875,0.0016794778709123422,1.026011,1.016118,1.0423367300683046,0.002510500000000304,1.0209475546875,0.0011535000000000295,0.00989299999999993,-0.13461917109375002,0.002958131066604605,-0.1274467,-0.1418027,0.018131071765375546,0.003972300000000012,0.13461917109375002,0.002057650000000022,0.014356000000000008,0.07539410390625,0.003993921496146956,0.08494946,0.06542775,0.005700222312743806,0.005826839999999986,0.07539410390625,0.0029490950000000057,0.019521709999999998,5,STANDING
0.017663580413281248,0.021181263219968268,0.06638039,-0.06081438,0.0007606479846100336,0.02110283325,0.02238459141953125,0.010769806500000001,0.12719477,0.1044727909375,0.046330458461787995,0.238885,0.04532233,0.013061075427550046,0.0611867525,0.1044727909375,0.03066621500000001,0.19356267,-0.11545152656249999,0.044824087907911286,-0.05209834,-0.2249153,0.015338253842387801,0.063035635,0.11545152656249999,0.030241965000000003,0.17281696000000002,1.0081494203124999,0.003434782911270542,1.015949,0.9974581,1.0163770514100774,0.0038487499999999564,1.0081494203124999,0.001995499999999928,0.018490899999999977,-0.25099851093750003,0.005722148833428889,-0.2350935,-0.270837,0.0630329954801142,0.005852449999999981,0.25099851093750003,0.003004349999999989,0.035743499999999984,-0.011182735817968751,0.004765257839388988,0.009428611,-0.02290218,0.0001477612626503394,0.00450232075,0.01147118713046875,0.0024247265,0.032330791,5,STANDING
0.012235944784375,0.011451895023921205,0.03352284,-0.008866269,0.00028086424440518503,0.01844493775,0.013498027278125,0.0084737145,0.042389108999999994,0.0460711500390625,0.026970085620713322,0.09940157,0.005060319,0.002849936384310416,0.041309534999999994,0.0460711500390625,0.022656495,0.094341251,-0.05013406490625,0.03400718044535398,-0.005976633,-0.1138757,0.003669912785866954,0.0565730275,0.05013406490625,0.03287589,0.107899067,1.0093213359375,0.002304094196606004,1.015505,1.001638,1.0187348680287267,0.002789999999999848,1.0093213359375,0.00141099999999994,0.013867000000000074,-0.2478147859375,0.00460161036134251,-0.2365285,-0.257226,0.06143334294716656,0.006971524999999978,0.2478147859375,0.003131549999999983,0.020697500000000008,-0.0135884849609375,0.00522145784381054,-0.00435058,-0.02615563,0.00021191054554831523,0.0066325720000000015,0.0135884849609375,0.0025658224999999995,0.02180505,5,STANDING
0.01471535150625,0.01113781256301013,0.03335466,-0.008866269,0.00034059243864124043,0.018393334750000004,0.0158339734625,0.007902254999999999,0.042220929000000004,0.012675679117734377,0.015591159293790995,0.04627664,-0.0180936,0.0004037570892201326,0.023023544675,0.015936171076015623,0.01197024535,0.06437024,-0.01124142163046875,0.014549422448920239,0.01828532,-0.05081937,0.0003380552538711149,0.019639987699999997,0.01476769163671875,0.008955684,0.06910469,1.009790109375,0.002360561715574725,1.015505,1.004966,1.0196816372431874,0.003241749999999932,1.009790109375,0.0015899999999999803,0.010539000000000076,-0.24547545703125,0.004853871665222573,-0.2347644,-0.257226,0.06028176007484352,0.007280124999999998,0.24547545703125,0.003691449999999985,0.022461599999999998,-0.015921801078125002,0.005263374986848732,-0.00435058,-0.02887809,0.00028120686582356735,0.007608127500000001,0.015921801078125002,0.0037089899999999997,0.02452751,5,STANDING
0.015418441789062499,0.011063261662419667,0.03335466,-0.01477824,0.00036012410581387364,0.014568094750000003,0.0171014656640625,0.0067447850000000005,0.0481329,-0.001545000670546875,0.009809865251083315,0.02448806,-0.02052372,9.862048331640219e-05,0.006212953675,0.0073306268674218755,0.0031185655999999996,0.04501178,0.0036163485570312503,0.010880611013433177,0.02390865,-0.02788981,0.00013146567291158533,0.0102377173,0.009622617949218749,0.0052246924,0.051798460000000004,1.0102562968750002,0.0021634375437287858,1.015463,1.00334,1.0206224658375938,0.0027839999999998977,1.0102562968750002,0.001403500000000113,0.012123000000000106,-0.24463933359375,0.0033976519302002283,-0.2347644,-0.2537182,0.05985994757983289,0.003370749999999978,0.24463933359375,0.0016496499999999886,0.018953799999999993,-0.0162415676015625,0.003970323326397135,-0.00423016,-0.02887809,0.0002795519854722579,0.004803075,0.0162415676015625,0.002397660000000001,0.02464793,5,STANDING
0.00312758665234375,0.009249131036633827,0.02461655,-0.0154806,9.53282232007419e-05,0.014846586500000002,0.008098615202343751,0.007581787499999999,0.04009715,-0.0060732518828125,0.003758975700804433,0.002966135,-0.02052372,5.101428675132376e-05,0.004796966749999999,0.0061641065578125,0.0024124069999999992,0.023489854999999997,0.00951085225,0.004435488782711016,0.02390865,0.001359982,0.00011012987126288531,0.0053333569999999995,0.00951085225,0.0027065495,0.022548668,1.010144,0.0022085888488184158,1.014069,1.002174,1.0203957786007032,0.0028717499999999507,1.010144,0.0014260000000000383,0.011895000000000211,-0.24523304609375002,0.002857038063791501,-0.2382996,-0.2517866,0.06014740956291727,0.0031933749999999983,0.24523304609375002,0.0017634000000000122,0.013487000000000027,-0.016717997835937498,0.003560294653090207,-0.00423016,-0.02538793,0.0002921671496592337,0.004951970000000002,0.016717997835937498,0.002415219999999999,0.02115777,5,STANDING
-0.00184305352109375,0.005248249416039505,0.01197573,-0.0154806,3.094096821457507e-05,0.007593546,0.00467025093203125,0.0031267400000000002,0.02745633,-0.00453180617703125,0.0038752191543948416,0.003829208,-0.01399862,3.555459072076727e-05,0.0061166325,0.0050608261004687505,0.003008996,0.017827828,0.00637998093246875,0.004574604754071023,0.01809767,-0.003725647,6.163116535463402e-05,0.006734155000000001,0.00664932480903125,0.0033731115000000004,0.021823317,1.0096904453125,0.0021197893977372645,1.013794,1.002174,1.0194792888624453,0.0025722500000000537,1.0096904453125,0.0013579999999999703,0.011620000000000186,-0.24501904687499998,0.003001297733818068,-0.2382996,-0.2514682,0.060043341119620466,0.003565325000000008,0.24501904687499998,0.001810100000000009,0.013168599999999975,-0.017784075625,0.003353543624990621,-0.01012489,-0.02557545,0.0003275196006804344,0.004906045000000001,0.017784075625,0.00249845,0.01545056,5,STANDING
-0.002207139922734375,0.003881650788804769,0.006801737,-0.009453597,1.9938679484756585e-05,0.0051763327,0.0039212180602343745,0.0024369373,0.016255334,-0.0019717160275781248,0.0033543817896148176,0.005208994,-0.01017049,1.5139541283907968e-05,0.005082810174999999,0.003084673090546875,0.0025796160000000003,0.015379484,0.0032931694738750003,0.0030818251745107143,0.01042214,-0.004894007,2.0342611589910134e-05,0.0041477367499999996,0.0037462569645,0.002130944,0.015316146999999999,1.0097765625,0.0020538148565154906,1.015896,1.004961,1.0196529243297812,0.0026289999999999925,1.0097765625,0.0012965000000000337,0.010934999999999917,-0.24357020546875002,0.0026354269289549106,-0.2373351,-0.2505096,0.05933339046718695,0.0037557750000000167,0.24357020546875002,0.0018405499999999964,0.013174500000000006,-0.0176257101015625,0.003581075280965856,-0.006262776,-0.02557545,0.000323489756752267,0.004934179999999998,0.0176257101015625,0.0025568450000000003,0.019312674,5,STANDING
-0.0015511572224999998,0.0037878536768266593,0.007876131,-0.0117727,1.6753924205963157e-05,0.00585058875,0.00335388083859375,0.0029277749999999996,0.019648831,-0.002354368136484375,0.0030337037885521385,0.005208994,-0.01086651,1.4746407998768507e-05,0.004188134275,0.0031191507978906245,0.0021036085,0.016075503999999997,0.003652468692578125,0.0033020025039671146,0.01249668,-0.005267949,2.4243748086468455e-05,0.00436342625,0.004108361957421875,0.002177685,0.017764629,1.0097259765625002,0.0020955076259437004,1.015896,1.003571,1.0195509388973047,0.0026012499999998884,1.0097259765625002,0.0012990000000001611,0.01232499999999992,-0.24395393671875,0.00309745261318351,-0.2368059,-0.2523957,0.0595231174532668,0.0041488500000000095,0.24395393671875,0.0021307500000000007,0.015589799999999987,-0.01676875578125,0.003536840155757102,-0.004097803,-0.02508287,0.0002937004087385812,0.0047912200000000005,0.01676875578125,0.002550114999999997,0.020985067,5,STANDING
-0.0004938278339843749,0.003356447735049928,0.01130631,-0.0117727,1.1509607327739488e-05,0.0032314005,0.0024554612082031252,0.0016875122999999998,0.02307901,-0.0008034543046875,0.0038437524049990427,0.007734328,-0.01086651,1.54199713706568e-05,0.00532899125,0.00329191718125,0.0027771755000000004,0.018600838,0.001179929425390625,0.0046616697244277,0.01249668,-0.008749417,2.3123398068548483e-05,0.0074280974999999996,0.004032573490234375,0.0037784155,0.021246097,1.009357921875,0.0020939637301709657,1.014231,1.003019,1.018807799135922,0.0021759999999999557,1.009357921875,0.0011385000000001533,0.011212,-0.24623629218749998,0.0035258271987225163,-0.2368059,-0.2544247,0.06064474304768312,0.004406275000000015,0.24623629218749998,0.0022261000000000086,0.01761879999999999,-0.0176614638046875,0.003945313095107007,-0.004097803,-0.03008089,0.0003274927991427095,0.004897362499999999,0.0176614638046875,0.00256143,0.025983087,5,STANDING
0.00046817678570312506,0.003134685834596496,0.0113767,-0.006184605,1.0045444784291239e-05,0.00327986475,0.0022726118528906248,0.0016426675699999999,0.017561305,0.002322596571171875,0.003369467583110329,0.009313939,-0.00460703,1.674776662605071e-05,0.0046884374175,0.0035343194977343747,0.0022767484500000002,0.013920969,-0.003220978975,0.004119346448139689,0.005568408,-0.01306043,2.7343720717193122e-05,0.00500692195,0.0042544287796875,0.0024180645,0.018628838,1.009828625,0.0018796226183731616,1.014014,1.003019,1.019757384850578,0.0018100000000000893,1.009828625,0.0009774999999999645,0.010994999999999866,-0.2469195125,0.003377316483471936,-0.2373135,-0.2544247,0.06098065191986719,0.004024949999999999,0.2469195125,0.0020273999999999848,0.017111199999999993,-0.018290511953125,0.004336613458305314,-0.01015918,-0.03008089,0.00035334904379416326,0.00662772,0.018290511953125,0.0033079850000000003,0.01992171,5,STANDING
0.002799266545390625,0.004946545866770994,0.01334825,-0.01266184,3.2304209204212365e-05,0.007208410175000001,0.004380418507890625,0.003126007,0.02601009,0.001233596877875,0.003778824843632793,0.009313939,-0.01110292,1.580127845595935e-05,0.005564244,0.0032695610133749997,0.002798272,0.020416859000000002,-0.0024239185365625,0.005044194158640115,0.01226595,-0.01306043,3.131927578195035e-05,0.0073132128499999996,0.00446771670875,0.0036606265,0.02532638,1.0106915156249998,0.0018852491835645664,1.015918,1.005542,1.0215008939208436,0.0025804999999998746,1.0106915156249998,0.001231500000000052,0.010376000000000163,-0.24391155546875,0.004111261417527633,-0.2331843,-0.2538186,0.05950974936162835,0.005727750000000031,0.24391155546875,0.003024349999999995,0.020634299999999994,-0.016629518179687497,0.004428951130668339,-0.002676076,-0.02704317,0.0002961564830064054,0.004743665000000001,0.016629518179687497,0.0027186999999999992,0.024367094,5,STANDING
0.00031161400359374985,0.007295795947193455,0.01334825,-0.017479,5.3325741790320163e-05,0.0099312015,0.00581456634421875,0.005337667,0.03082725,-0.00043564620220312505,0.003963506305477256,0.0104444,-0.01110292,1.5899169847051972e-05,0.005272103,0.0031518350667343754,0.0026368955,0.021547320000000002,0.0009825199477343752,0.004569018470668006,0.01226595,-0.01057889,2.184127523300136e-05,0.0058695735,0.003733996487734375,0.0029670955,0.022844839999999998,1.010819765625,0.0020040358907261052,1.015918,1.00465,1.0217606147380311,0.0027494999999999603,1.010819765625,0.0013450000000000406,0.011268000000000056,-0.24218985625,0.003053937499277315,-0.2331843,-0.2497032,0.05866525300464516,0.004251599999999994,0.24218985625,0.002059499999999992,0.016518899999999975,-0.0159467070234375,0.003940362393022354,-0.002676076,-0.02774195,0.00026982392067969577,0.0044768249999999985,0.0159467070234375,0.0020022799999999995,0.025065874000000002,5,STANDING
-0.00294422857890625,0.006607590123553441,0.01072059,-0.017479,5.232872916572929e-05,0.007867236175,0.00576437914921875,0.004123296,0.028199590000000004,-0.00016514982124999999,0.003927423905870541,0.0104444,-0.009841199,1.545193299986232e-05,0.004926309,0.0030553568271875,0.002518812,0.020285599,0.0013644163672656248,0.003728104792133192,0.01161285,-0.01132028,1.5760397364388794e-05,0.003839200325,0.0030612746135156247,0.0019498308,0.02293313,1.0104279218749999,0.001663144323494343,1.016228,1.00465,1.020967351353672,0.0019612499999999145,1.0104279218749999,0.0009375000000000355,0.011577999999999866,-0.24257717343750002,0.0026973704050914445,-0.2363509,-0.2507422,0.058850960880029224,0.0029730749999999917,0.24257717343750002,0.0015393000000000212,0.014391300000000024,-0.014805754078125,0.003977911517916998,-0.005414703,-0.02774195,0.00023503413386629176,0.00542603,0.014805754078125,0.002710994999999999,0.022327247,5,STANDING
-0.0194046051953125,0.024803471066742404,0.07282671,-0.06115461,0.0009917508797446764,0.008283027499999998,0.0292349721171875,0.0040993049999999975,0.13398132000000001,-0.0941628840625,0.023198747076599056,0.03468009,-0.164254,0.00940483060089183,0.024539262500000006,0.09489967140625,0.011391915000000002,0.19893409,0.063357475046875,0.042119094478895044,0.09443355,-0.1179507,0.005788187764037475,0.024240624999999995,0.0729541811875,0.009753569999999996,0.21238425,0.9264601265625,0.0057159389539181964,0.9403026,0.9024631,0.8583610380683283,0.005544349999999976,0.9264601265625,0.002709549999999894,0.037839500000000026,0.16874141171875,0.007473026854844163,0.1871752,0.1398434,0.028529510159209924,0.004935174999999986,0.16874141171875,0.0026522500000000088,0.04733180000000001,0.37832932421875004,0.008147775441720904,0.4067535,0.3659201,0.14319946380846477,0.006501075000000023,0.37832932421875004,0.0030725000000000058,0.040833399999999964,4,SITTING
